"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"691","226702_at",-0.49708303026991,9.69339989770767,-1.19341211281159,0.244066200047793,0.379275315877579,-5.83413937308276,"CMPK2","129607","cytidine/uridine monophosph..."
"692","237778_at",0.476769382852768,7.71437971264868,1.1929253913014,0.244253303425161,0.379275315877579,-5.83469832015619,NA,NA,NA
"693","210077_s_at",0.619626556565549,7.95510185183643,1.17551935764107,0.251014894077169,0.389170378414215,-5.85455388212265,"SRSF5","6430","serine and arginine rich sp..."
"694","217022_s_at",-0.60047739838712,12.420082497303,-1.17140427382714,0.25263353992357,0.391073591212957,-5.85921006557995,"IGH","3492","immunoglobulin heavy locus"
"695","217022_s_at",-0.60047739838712,12.420082497303,-1.17140427382714,0.25263353992357,0.391073591212957,-5.85921006557995,"IGHA1","3493","immunoglobulin heavy consta..."
"696","217022_s_at",-0.60047739838712,12.420082497303,-1.17140427382714,0.25263353992357,0.391073591212957,-5.85921006557995,"IGHA2","3494","immunoglobulin heavy consta..."
"697","214807_at",0.51139472316385,7.79795841557234,1.16469065373353,0.255290859977291,0.394576290536771,-5.8667751836489,"PLXDC2","84898","plexin domain containing 2"
"698","204848_x_at",-0.473075843335593,8.0082401048528,-1.16015748586949,0.257096766677984,0.39675426956479,-5.87186132561837,"HBG1","3047","hemoglobin subunit gamma 1"
"699","204848_x_at",-0.473075843335593,8.0082401048528,-1.16015748586949,0.257096766677984,0.39675426956479,-5.87186132561837,"HBG2","3048","hemoglobin subunit gamma 2"
"700","237119_at",-0.571428920784452,6.82335900349727,-1.14620804502144,0.262712901189597,0.404796457919255,-5.88740098755607,NA,NA,NA
"701","224631_at",0.459158416315405,8.34598328133199,1.14235584929051,0.26427955694912,0.406583933767877,-5.89166263998154,"ZFP91","80829","ZFP91 zinc finger protein, ..."
"702","233219_at",0.458203272847967,7.46067166421877,1.13548241087451,0.267091893364161,0.410279406089341,-5.89923467676041,NA,NA,NA
"703","1555446_s_at",0.645788172481362,8.83657491941472,1.13011994026558,0.269301129980829,0.413038542915382,-5.90511365877512,"TRAPPC10","7109","trafficking protein particl..."
"704","230651_at",0.49261081114284,7.53484305460241,1.12570428602454,0.271130268844114,0.415207149837847,-5.90993583374467,NA,NA,NA
"705","210732_s_at",0.700181638056515,7.04783167575965,1.12440896855657,0.271668551279772,0.415395338348275,-5.91134717948887,"LGALS8","3964","galectin 8"
"706","243878_at",0.628149720047593,6.11091258300314,1.12283329799353,0.272324384200191,0.415762418626246,-5.91306201861254,NA,NA,NA
"707","244267_at",0.458430212306766,6.7717680879772,1.1168448953932,0.274827397056183,0.418944202829547,-5.91955957132338,"SATB1","6304","SATB homeobox 1"
"708","216563_at",0.654159456357807,7.95222806585504,1.11399162398835,0.276025847704947,0.420130666217575,-5.92264441655301,"ANKRD12","23253","ankyrin repeat domain 12"
"709","224221_s_at",0.469049305796208,6.30296330254307,1.10839242456455,0.27838865136999,0.423083056793298,-5.92867735268157,"VAV3","10451","vav guanine nucleotide exch..."
"710","222540_s_at",0.540952540014306,9.47941076468544,1.10086391194099,0.281588589006504,0.425581740181514,-5.93674576658723,"RSF1","51773","remodeling and spacing fact..."
"711","211027_s_at",-0.455809997887667,7.06835885798447,-1.09974977314684,0.282064387569436,0.425581740181514,-5.9379355820257,"IKBKB","3551","inhibitor of nuclear factor..."
"712","207764_s_at",-0.532719977546289,6.2691569476588,-1.09959217001039,0.282131739489434,0.425581740181514,-5.93810380221036,"HIPK3","10114","homeodomain interacting pro..."
"713","219759_at",-0.519833706373202,8.95175734559975,-1.09934257987288,0.282238425870628,0.425581740181514,-5.93837016155347,"ERAP2","64167","endoplasmic reticulum amino..."
"714","226279_at",0.443708221794292,8.37873058662798,1.09707311457999,0.283209833220038,0.425581740181514,-5.9407895952075,"PRSS23","11098","serine protease 23"
"715","216901_s_at",-0.471469558133071,7.16014849017425,-1.09700376501657,0.283239554983695,0.425581740181514,-5.94086345622171,"IKZF1","10320","IKAROS family zinc finger 1"
"716","217951_s_at",0.527131364483024,7.88106735804583,1.09665768571431,0.283387910824014,0.425581740181514,-5.94123198613248,"PHF3","23469","PHD finger protein 3"
"717","243233_at",0.644555777971314,7.85281105958523,1.09641811148878,0.283490643237044,0.425581740181514,-5.94148704020744,NA,NA,NA
"718","1557278_s_at",0.511060766787874,5.84557999831428,1.09555024199964,0.28386302070107,0.425581740181514,-5.94241056393691,"TNPO1","3842","transportin 1"
"719","211300_s_at",-0.514278340436619,6.79414574465302,-1.09249901264534,0.285175004778223,0.426908689787759,-5.94565220488004,"TP53","7157","tumor protein p53"
"720","204419_x_at",-0.530375235743565,7.96493799201793,-1.0856544396464,0.288133892229586,0.430693411404463,-5.95289411355285,"HBG2","3048","hemoglobin subunit gamma 2"
"721","230413_s_at",0.44244142346706,9.16780504902252,1.07751278681725,0.291682044991087,0.435346335807593,-5.96145463307065,NA,NA,NA
"722","209840_s_at",-0.453143410769325,7.49101367151374,-1.07352422093262,0.293431606640719,0.437304927929536,-5.96562704425851,"LRRN3","54674","leucine rich repeat neuronal 3"
"723","205049_s_at",0.445318853554223,9.36854986582276,1.07034694416773,0.294830640957459,0.438736072853361,-5.96894070816873,"CD79A","973","CD79a molecule"
"724","244846_at",0.487881402096256,6.39055677543213,1.0611876863738,0.298890223399278,0.443469581846936,-5.97844312000856,NA,NA,NA
"725","243589_at",0.564679736736145,7.72542969429537,1.06116910720541,0.298898498164835,0.443469581846936,-5.97846231969304,"KANSL1","284058","KAT8 regulatory NSL complex..."
"726","202435_s_at",-0.430105569775907,9.48937981512613,-1.05800947174079,0.300308094382106,0.444394472615284,-5.98172302771488,"CYP1B1","1545","cytochrome P450 family 1 su..."
"727","235412_at",0.466592476079146,6.93506147596346,1.05777997139515,0.300410663487932,0.444394472615284,-5.98195952434675,"ARHGEF7","8874","Rho guanine nucleotide exch..."
"728","212720_at",-0.478549711516642,8.33799487260223,-1.04072289098079,0.308103328466089,0.455100928310323,-5.99940552248887,"PAPOLA","10914","poly(A) polymerase alpha"
"729","236224_at",0.497065683838485,8.67616459430491,1.01806401393602,0.318534815340685,0.469815361859417,-6.02217965880393,"RIT1","6016","Ras like without CAAX 1"
"730","1560926_at",0.52517656286857,7.1205911115462,1.01450766637755,0.320194107518168,0.471567168657096,-6.02571236098449,NA,NA,NA
"731","209131_s_at",-0.407655192897371,8.43224462263632,-1.00668164322533,0.323866610114377,0.47627442663879,-6.03344636004047,"SNAP23","8773","synaptosome associated prot..."
"732","226876_at",0.411385731074693,9.87211429726518,1.00295492713028,0.325625641778498,0.478158064285607,-6.03710990210728,"RFLNB","359845","refilin B"
"733","235016_at",-0.455354131104454,4.94960179399574,-1.00146873701998,0.326328968846274,0.478488224114771,-6.03856741265214,"REEP3","221035","receptor accessory protein 3"
"734","1553176_at",-0.404583238250111,7.79851188127001,-0.997981020257603,0.327983615332484,0.480210271350636,-6.04198001396523,"SH2D1B","117157","SH2 domain containing 1B"
"735","237716_at",0.418354867007668,6.80871416183126,0.995115392991429,0.32934744755509,0.480953151152516,-6.04477572017268,NA,NA,NA
"736","238421_at",-0.55962470852549,5.46130714654784,-0.994240219812224,0.329764743585435,0.480953151152516,-6.04562806315615,"RC3H2","54542","ring finger and CCCH-type d..."
"737","232626_at",-0.412084936016532,6.07415420891401,-0.993885754105234,0.329933861690626,0.480953151152516,-6.0459730855178,NA,NA,NA
"738","209811_at",-0.432876592952728,7.10263825796863,-0.992568985353157,0.330562623519223,0.481088151302675,-6.04725378143041,"CASP2","835","caspase 2"
"739","225408_at",-0.401647535547136,8.01142304335276,-0.991677771800408,0.330988648096241,0.481088151302675,-6.04811969235518,"MBP","4155","myelin basic protein"
"740","1567628_at",0.572658829034465,9.4904113249447,0.980573723335136,0.336328299603448,0.488139767203843,-6.05884832073954,"CD74","972","CD74 molecule"
"741","243745_at",-0.422381261013545,7.82981528320644,-0.979158440276367,0.337013078853962,0.488424751962264,-6.06020774223534,NA,NA,NA
"742","204006_s_at",-0.417023923736218,11.1657163306903,-0.975147594446617,0.338958878509117,0.49036541776269,-6.06405042503359,"FCGR3B","2215","Fc gamma receptor IIIb"
"743","204006_s_at",-0.417023923736218,11.1657163306903,-0.975147594446617,0.338958878509117,0.49036541776269,-6.06405042503359,"FCGR3A","2214","Fc gamma receptor IIIa"
"744","227514_at",-0.468399851239229,6.30134655992673,-0.974378492970842,0.339332869091781,0.49036541776269,-6.06478561497456,"ITPRIPL2","162073","ITPRIP like 2"
"745","206666_at",0.406369911217086,10.3672609883396,0.972926460768931,0.340039713908917,0.490677797848365,-6.06617216184673,"GZMK","3003","granzyme K"
"746","240146_at",0.43261029540946,7.72480884775302,0.970384234000434,0.34127967346617,0.491757454562205,-6.06859513252125,NA,NA,NA
"747","46947_at",0.398464260014759,6.87741328422312,0.963917161141706,0.344447795805172,0.495608339288017,-6.07473239547235,"GNL3L","54552","G protein nucleolar 3 like"
"748","209088_s_at",0.453333985974606,9.51007203144613,0.954130892348464,0.34927971906981,0.50183867682444,-6.08394729538069,"UBN1","29855","ubinuclein 1"
"749","AFFX-HUMISGF3A/M97935_5_at",-0.4679764992446,7.98377867159675,-0.946189628628647,0.353234113018511,0.506792127716659,-6.09136081066029,"STAT1","6772","signal transducer and activ..."
"750","239412_at",-0.393339456700074,9.19187730207799,-0.936439999059085,0.358129944663168,0.513080149947232,-6.10038381199188,"IRF5","3663","interferon regulatory factor 5"
"751","210317_s_at",-0.413678495438056,7.59437860253969,-0.932234476852666,0.360255701904484,0.515387270249619,-6.10424907671609,"YWHAE","7531","tyrosine 3-monooxygenase/tr..."
"752","210943_s_at",0.398908065325696,9.26882213135051,0.924024748022519,0.364429640883436,0.520613772690623,-6.11174791177321,"LYST","1130","lysosomal trafficking regul..."
"753","233700_at",0.391705872341295,6.27351160412821,0.922581535295705,0.365166694352904,0.5209225311739,-6.11305976920183,"PPP1R12B","4660","protein phosphatase 1 regul..."
"754","233152_x_at",0.389163852863422,6.92966284559084,0.92068463709556,0.366136948794213,0.521165165614373,-6.11478111303272,NA,NA,NA
"755","1552660_a_at",-0.374668402343467,6.27381110051648,-0.920211715960459,0.366379111426904,0.521165165614373,-6.11520975193319,"C5orf22","55322","chromosome 5 open reading f..."
"756","1554624_a_at",-0.366839115592681,8.5008979883435,-0.906452054557763,0.373471250469174,0.530498935325531,-6.12759104776582,"SIRPB1","10326","signal regulatory protein b..."
"757","240971_x_at",0.482251965397171,7.9451850317979,0.898362080470012,0.377682917153853,0.534506140226363,-6.13478926832008,NA,NA,NA
"758","201557_at",0.368642000809778,8.74851432574427,0.898356568597131,0.37768579720868,0.534506140226363,-6.13479415205427,"VAMP2","6844","vesicle associated membrane..."
"759","206108_s_at",-0.536737110385476,7.85039045767539,-0.897954658882125,0.377895841140038,0.534506140226363,-6.13515018419983,"SRSF6","6431","serine and arginine rich sp..."
"760","233230_s_at",-0.388368044838446,6.36597680427555,-0.891162274760625,0.381457192980624,0.53878134601783,-6.14114467409483,"SLAIN2","57606","SLAIN motif family member 2"
"761","1555996_s_at",0.512761251737244,8.87204456414528,0.885379196103665,0.384506531360457,0.541942269020166,-6.14621482769371,"EIF4A2","1974","eukaryotic translation init..."
"762","242529_x_at",-0.442767026249349,6.07584254182187,-0.884863890871267,0.384779011004318,0.541942269020166,-6.14666510661529,NA,NA,NA
"763","236223_s_at",0.480127172223962,7.27128720202115,0.879821623146513,0.387451839071789,0.544939295459618,-6.15105812384394,"RIT1","6016","Ras like without CAAX 1"
"764","1564378_a_at",-0.40339649823942,6.92704507505105,-0.874237509361847,0.390425882313468,0.548350958305432,-6.1558957374544,NA,NA,NA
"765","216915_s_at",-0.440024206822618,7.45552013568259,-0.855772855342151,0.400364474742887,0.560484801446218,-6.17168590716778,"PTPN12","5782","protein tyrosine phosphatas..."
"766","222846_at",-0.363991514215948,9.00954368112578,-0.855638944652029,0.400437137238407,0.560484801446218,-6.17179926395943,"RAB8B","51762","RAB8B, member RAS oncogene ..."
"767","1558214_s_at",0.439651235055319,6.74164652905847,0.855068744267724,0.400746633034046,0.560484801446218,-6.17228175761792,"CTNNA1","1495","catenin alpha 1"
"768","208003_s_at",0.442771523520274,7.78943840750891,0.852493676814054,0.402146238705008,0.561271484151754,-6.17445696377375,"NFAT5","10725","nuclear factor of activated..."
"769","208653_s_at",-0.44773651867759,9.47034687160414,-0.851969255819059,0.402431654136807,0.561271484151754,-6.17489919466374,"CD164","8763","CD164 molecule"
"770","226365_at",-0.36322158742294,9.16685479019229,-0.841109730876466,0.408370888439125,0.568761683062847,-6.18399912298375,NA,NA,NA
"771","215078_at",0.406663397050377,6.15946784349079,0.838214732340957,0.409963519794739,0.570185702078913,-6.1864064555094,"SOD2","6648","superoxide dismutase 2"
"772","215078_at",0.406663397050377,6.15946784349079,0.838214732340957,0.409963519794739,0.570185702078913,-6.1864064555094,"SOD2-OT1","100129518","SOD2 overlapping transcript 1"
"773","242024_at",0.400395643624359,7.93624773480933,0.836727850776129,0.410783022823779,0.570531976144137,-6.1876398264341,NA,NA,NA
"774","AFFX-M27830_5_at",0.710433408556115,11.0016394498437,0.833510747183775,0.41255967971473,0.572204826234022,-6.19030134645646,NA,NA,NA
"775","239649_at",-0.338931158068516,6.17761013635211,-0.830082115361468,0.414458468322225,0.574042199892278,-6.19312720856323,NA,NA,NA
"776","217097_s_at",-0.428272329360166,6.46846318202997,-0.821656528031024,0.4191478494672,0.578794697941696,-6.20002478079425,"PHTF2","57157","putative homeodomain transc..."
"777","230200_at",0.421286519121781,8.63567816524398,0.821354354016781,0.419316642170437,0.578794697941696,-6.20027091866233,"NSUN6","221078","NOP2/Sun RNA methyltransfer..."
"778","200604_s_at",-0.518685715398603,8.91381562388122,-0.820800457184355,0.41962615600773,0.578794697941696,-6.20072187673675,"PRKAR1A","5573","protein kinase cAMP-depende..."
"779","219387_at",0.461871672614553,8.13065818738634,0.819286658731293,0.420472783592643,0.579163613763971,-6.20195287618868,"CCDC88A","55704","coiled-coil domain containi..."
"780","216491_x_at",0.357315035394422,8.44976064101175,0.812424287188423,0.424324067564225,0.583664467075963,-6.20750629110802,"IGHM","3507","immunoglobulin heavy consta..."
"781","206759_at",0.355295157186124,7.4852422392865,0.799880327145688,0.431420322058333,0.592610332497711,-6.2175431929359,"FCER2","2208","Fc epsilon receptor II"
"782","229128_s_at",0.361058599141588,8.96885738376067,0.795646168208131,0.433832033918489,0.595105670670081,-6.22089767546322,"ANP32E","81611","acidic nuclear phosphoprote..."
"783","211637_x_at",0.336258542000953,8.95142835941993,0.792920186570752,0.435389081076202,0.596423398734523,-6.2230483754807,NA,NA,NA
"784","239819_at",-0.354372210609705,5.63231436962583,-0.789392956948624,0.437408864356759,0.598270375746786,-6.22582083132773,NA,NA,NA
"785","202411_at",-0.584453925742673,7.31218320596363,-0.788477671297982,0.437933915046648,0.598270375746786,-6.22653834161302,"IFI27","3429","interferon alpha inducible ..."
"786","206697_s_at",0.319673321717907,7.61036506097834,0.784165219842803,0.440412913355483,0.600335643121029,-6.22990831586266,"HP","3240","haptoglobin"
"787","200796_s_at",0.46099949393214,8.70849211006222,0.783759876748284,0.440646362050836,0.600335643121029,-6.2302241691565,"MCL1","4170","MCL1 apoptosis regulator, B..."
"788","211272_s_at",-0.336935071000382,8.39380416227094,-0.771970656437689,0.447469005927102,0.608393201469254,-6.23934266754979,"DGKA","1606","diacylglycerol kinase alpha"
"789","215150_at",0.415738544811123,5.21177417029986,0.771440350079901,0.447777396281371,0.608393201469254,-6.23974974820921,"YOD1","55432","YOD1 deubiquitinase"
"790","206632_s_at",-0.405056567065212,7.95806133208093,-0.769702103047756,0.448789142057673,0.608869653409013,-6.24108221695972,"APOBEC3B","9582","apolipoprotein B mRNA editi..."
"791","221618_s_at",-0.345395058008831,5.83135940304606,-0.768113018116696,0.449715272469544,0.608869653409013,-6.24229784013781,"TAF9B","51616","TATA-box binding protein as..."
"792","203828_s_at",-0.3991401336508,10.6381750613259,-0.767702565921219,0.44995467386926,0.608869653409013,-6.2426114403773,"IL32","9235","interleukin 32"
"793","230064_at",0.312818395265462,6.02386543842455,0.76149116116378,0.453586905268508,0.612575216977412,-6.24733768329765,NA,NA,NA
"794","235868_at",0.411669057908357,6.65469329344497,0.760926046868554,0.453918235780262,0.612575216977412,-6.2477658616196,"OGA","10724","O-GlcNAcase"
"795","205809_s_at",0.319612710074891,6.89817891887363,0.756338635551406,0.456613225785417,0.615381705910265,-6.25123045640945,"WASL","8976","WASP like actin nucleation ..."
"796","236203_at",-0.769904452260158,6.52180570127073,-0.753859391639855,0.458073686612736,0.616519093691434,-6.25309456256945,"HLA-DQA1","3117","major histocompatibility co..."
"797","201072_s_at",0.4246175458043,8.83546030072992,0.751554083755727,0.459434179487192,0.617519058450527,-6.25482264970027,"SMARCC1","6599","SWI/SNF related, matrix ass..."
"798","220570_at",0.328591452727257,9.46564786943966,0.743445303430095,0.464238678792454,0.623139166164368,-6.26086094776135,"RETN","56729","resistin"
"799","219872_at",-0.386137441991468,6.6840629121432,-0.738479714388579,0.467195424494011,0.626267325058996,-6.26452774018268,"GASK1B","51313","golgi associated kinase 1B"
"800","1564139_at",-0.311130172197226,9.6609022202168,-0.73481573678286,0.469384221467045,0.628359064882255,-6.26721830961584,"A2M-AS1","144571","A2M antisense RNA 1"
"801","213831_at",-0.944838826999043,8.96924140815861,-0.731235736809067,0.471528655576053,0.630385903176541,-6.26983485017203,"HLA-DQA1","3117","major histocompatibility co..."
"802","1555594_a_at",-0.374482510860529,7.95432871373551,-0.716389815886569,0.480482386184603,0.641498512930044,-6.28055483117032,"MBNL1","4154","muscleblind like splicing r..."
"803","209852_x_at",-0.287806897489694,9.40825201345929,-0.706390223697421,0.486568306170975,0.648757741561301,-6.28765657945524,"PSME3","10197","proteasome activator subunit 3"
"804","207509_s_at",0.348026570257517,9.46741535295646,0.701699144546527,0.489438556573757,0.651715787714723,-6.29095519564925,"LAIR2","3904","leukocyte associated immuno..."
"805","243964_at",-0.40370526487342,6.002309289403,-0.700056953850465,0.490445618776049,0.65218832284049,-6.29210494551478,NA,NA,NA
"806","208719_s_at",-0.29819702200348,7.79964399853232,-0.697560740923706,0.491978667569214,0.653358124261905,-6.29384766865894,"DDX17","10521","DEAD-box helicase 17"
"807","233251_at",0.302290423879284,6.61252794434861,0.69600442617211,0.492935858124774,0.653761085046119,-6.29493117880492,"STRBP","55342","spermatid perinuclear RNA b..."
"808","1569003_at",0.287074409627314,6.99345789420461,0.692200392994072,0.495279931892011,0.655999909790743,-6.29756976816559,NA,NA,NA
"809","210148_at",-0.426822526462534,7.28215479157664,-0.689425870973712,0.496993592779918,0.657398932248569,-6.2994854928986,"HIPK3","10114","homeodomain interacting pro..."
"810","234939_s_at",0.279971273984914,6.23862118949457,0.675986024919264,0.505341897774101,0.667558649635536,-6.3086605351428,"PHF12","57649","PHD finger protein 12"
"811","1560274_at",0.326205643611674,6.70354137675371,0.674198217757621,0.506458296530088,0.668150786979008,-6.30986792372603,"WTAP","9589","WT1 associated protein"
"812","242279_at",0.364787521523711,6.755771560888,0.672039025204592,0.507808441329037,0.669049329814278,-6.31132202048513,NA,NA,NA
"813","201461_s_at",0.323964355468075,7.43167124912471,0.6651515749753,0.512128541163497,0.67385334363618,-6.31593030322887,"MAPKAPK2","9261","MAPK activated protein kina..."
"814","200986_at",-0.304769437984242,7.89493259378902,-0.645585043456891,0.524511764248315,0.687860289079347,-6.32877206395766,"SERPING1","710","serpin family G member 1"
"815","215512_at",0.38221511063965,6.51945956474899,0.644639362767558,0.525114366893496,0.687860289079347,-6.32938334724333,"MARCHF6","10299","membrane associated ring-CH..."
"816","241240_at",-0.29491062861782,6.27619240932715,-0.644234653307687,0.525372369059485,0.687860289079347,-6.32964468488774,NA,NA,NA
"817","224726_at",0.356363636565054,8.75363578672525,0.643994873880219,0.525525260856621,0.687860289079347,-6.32979944557861,"MIB1","57534","MIB E3 ubiquitin protein li..."
"818","235757_at",0.289552928742715,8.06854262837592,0.640624947759221,0.527676598112233,0.689773330865665,-6.33196860516272,NA,NA,NA
"819","1568619_s_at",-0.258658503149796,6.83320803854043,-0.636321918524273,0.53043053795285,0.692468065212598,-6.33472239321556,"ITPRIPL2","162073","ITPRIP like 2"
"820","242059_at",0.272067259319025,6.79117729597356,0.632904168068288,0.532623409012195,0.694424262075873,-6.33689684460777,"ETNK1","55500","ethanolamine kinase 1"
"821","233876_at",0.27264376473051,6.4813359987475,0.631367519942267,0.533610926884671,0.694744570227423,-6.33787080382553,NA,NA,NA
"822","1555106_a_at",-0.29532719421275,6.12198169715384,-0.630360562641069,0.534258574504888,0.694744570227423,-6.33850779172765,"CTDSPL2","51496","CTD small phosphatase like 2"
"823","214453_s_at",-0.281298635602433,10.2245508355036,-0.625614721642577,0.537316633870194,0.697813810221031,-6.3414967002691,"IFI44","10561","interferon induced protein 44"
"824","1557993_at",0.335866221309054,5.77632578370791,0.606041356624507,0.55002702618481,0.712822897182821,-6.35359263676723,"PLCG2","5336","phospholipase C gamma 2"
"825","215891_s_at",0.250244655806251,7.37024419414089,0.605624724153121,0.550299276625138,0.712822897182821,-6.35384605541423,"GM2A","2760","ganglioside GM2 activator"
"826","235461_at",0.267932825365756,7.27866004106126,0.600560106220782,0.553614399160922,0.716189390893819,-6.35691311101792,"TET2","54790","tet methylcytosine dioxygen..."
"827","1552611_a_at",0.272713672319906,10.2096313372763,0.597612760024745,0.555548400173991,0.717762790922468,-6.35868647200939,"JAK1","3716","Janus kinase 1"
"828","210125_s_at",-0.315328678293417,9.80934960236826,-0.595984804820533,0.556618138086698,0.718216952369933,-6.35966234974636,"BANF1","8815","BAF nuclear assembly factor 1"
"829","201367_s_at",0.270703527246086,10.300296411316,0.59414877910991,0.557825878234139,0.718847781229561,-6.36075985370143,"ZFP36L2","678","ZFP36 ring finger protein l..."
"830","243093_at",-0.251364385390443,5.30771906716499,-0.592602859220796,0.558843835188078,0.719232735119791,-6.36168139346545,"C2orf49","79074","chromosome 2 open reading f..."
"831","223966_at",0.384032513869654,5.04103497721717,0.587949677190511,0.561913631927193,0.721812919677592,-6.3644411297147,"UBE2D3","7323","ubiquitin conjugating enzym..."
"832","214971_s_at",-0.354546317528238,6.6398082193693,-0.58737665398142,0.562292264428845,0.721812919677592,-6.36477951975219,"ST6GAL1","6480","ST6 beta-galactoside alpha-..."
"833","204192_at",0.30245831621083,11.5733728215923,0.582918247340601,0.565242676184358,0.724670097672254,-6.36740140764636,"CD37","951","CD37 molecule"
"834","225937_at",0.287320637586411,7.07637781879783,0.576714188025506,0.569361402753062,0.729015880605713,-6.3710175498709,"CUX1","1523","cut like homeobox 1"
"835","217422_s_at",0.248435849709695,7.06956461666667,0.573407677959278,0.571562714360945,0.730898611714763,-6.37292942915714,"CD22","933","CD22 molecule"
"836","240990_at",0.33485659293855,6.04600717238186,0.566097506209454,0.576444670580629,0.736200090141289,-6.37711831281409,"RAB5A","5868","RAB5A, member RAS oncogene ..."
"837","215332_s_at",-0.234122020768768,8.3846547263276,-0.562565532016976,0.57881089310465,0.738279200388584,-6.37912345668325,"CD8B","926","CD8 subunit beta"
"838","238317_x_at",-0.28808681604903,6.70732977504139,-0.560043291440579,0.58050361183917,0.739495046928879,-6.38054788038609,NA,NA,NA
"839","209480_at",-0.645614571077135,7.47578791369291,-0.553145760201852,0.585145196436489,0.744307369559892,-6.38441137350219,"HLA-DQB1","3119","major histocompatibility co..."
"840","235701_at",-0.236776879567132,7.88479398511118,-0.552219501524406,0.585769899843635,0.744307369559892,-6.3849266411911,NA,NA,NA
"841","202444_s_at",-0.252645440441981,6.4677886255317,-0.547203241380889,0.58915875058378,0.747663389065711,-6.38770250176653,"ERLIN1","10613","ER lipid raft associated 1"
"842","223585_x_at",-0.241872815601257,7.87985791341574,-0.544508441699729,0.590983242963265,0.749028191334936,-6.38918352694489,"KBTBD2","25948","kelch repeat and BTB domain..."
"843","236665_at",0.225605983497535,5.45900774745117,0.541749778167365,0.592853827186665,0.749590313547022,-6.39069226054231,"CCDC18","343099","coiled-coil domain containi..."
"844","220532_s_at",-0.307602806457343,10.4496034769121,-0.541643516928976,0.592925938015695,0.749590313547022,-6.39075022601923,"TMEM176B","28959","transmembrane protein 176B"
"845","214786_at",-0.261156771537709,7.96794616864669,-0.539210231587348,0.59457837692133,0.750730273890568,-6.39207454547854,"MAP3K1","4214","mitogen-activated protein k..."
"846","203293_s_at",-0.219564802012038,5.75351597325892,-0.537398557150714,0.595810130608887,0.751336860793048,-6.39305677179131,"LMAN1","3998","lectin, mannose binding 1"
"847","214183_s_at",-0.257526640827807,8.04532991602562,-0.534277458514704,0.597935051740659,0.753066815794281,-6.39474135143374,"TKTL1","8277","transketolase like 1"
"848","208602_x_at",0.233131753829637,7.85262008760234,0.533098344233573,0.598738772107897,0.753130530953329,-6.39537527180175,"CD6","923","CD6 molecule"
"849","241762_at",0.25593643861226,6.27463766837448,0.524369662176107,0.604704625287735,0.758770712792262,-6.4000254607512,"FBXO32","114907","F-box protein 32"
"850","209629_s_at",0.219986010046572,7.17422024254304,0.522278913006585,0.606137797748284,0.758770712792262,-6.40112816492671,"NXT2","55916","nuclear transport factor 2 ..."
"851","219629_at",0.261459394309446,7.78047087018187,0.521901246011617,0.606396853926286,0.758770712792262,-6.4013268950182,"FAM118A","55007","family with sequence simila..."
"852","210649_s_at",-0.24984158207257,9.30920539711909,-0.521569254179751,0.606624623177985,0.758770712792262,-6.40150147455,"ARID1A","8289","AT-rich interaction domain 1A"
"853","229543_at",0.222499461574363,8.01958788298803,0.520998098566377,0.60701657023381,0.758770712792262,-6.40180156536017,"CALHM6","441168","calcium homeostasis modulat..."
"854","231999_at",0.292227662479975,8.3103503118459,0.517746269516393,0.60925037451325,0.760612202887952,-6.403503981967,"ANKRD11","29123","ankyrin repeat domain conta..."
"855","204713_s_at",0.223609226702999,8.79464975915597,0.508181232896152,0.615843355741731,0.765483895091772,-6.40845107516825,"F5","2153","coagulation factor V"
"856","232940_s_at",0.314430591218599,8.59181582926574,0.507979149507903,0.61598300605786,0.765483895091772,-6.408554620083,"KMT2C","58508","lysine methyltransferase 2C"
"857","217281_x_at",0.213897199400617,8.5835082902816,0.507048995650627,0.616625981900289,0.765483895091772,-6.40903069906024,NA,NA,NA
"858","235643_at",-0.269690817160136,8.07772128901277,-0.506871231098901,0.616748898548194,0.765483895091772,-6.40912158675343,"SAMD9L","219285","sterile alpha motif domain ..."
"859","210173_at",-0.264706795191034,6.05935514862594,-0.506537024023389,0.616980019443969,0.765483895091772,-6.40929237611958,"PTPRJ","5795","protein tyrosine phosphatas..."
"860","1560263_at",0.371392868689978,7.15679025233467,0.503581715818191,0.619025514275362,0.766810215965606,-6.41079782333367,NA,NA,NA
"861","218748_s_at",-0.303322388046661,6.74718011785098,-0.502777551249769,0.619582654500209,0.766810215965606,-6.4112059754689,"EXOC5","10640","exocyst complex component 5"
"862","205798_at",0.221549625619133,10.8560045402966,0.499623210661869,0.621770278467622,0.768566475238099,-6.41280078712436,"IL7R","3575","interleukin 7 receptor"
"863","1559954_s_at",-0.210650508334016,7.97742925286977,-0.494274036222699,0.625488197543542,0.772207651288323,-6.41548281407068,"DDX42","11325","DEAD-box helicase 42"
"864","219519_s_at",-0.283214080506013,8.30323975133598,-0.491538001960549,0.627393791089407,0.773605167804448,-6.41684370046036,"SIGLEC1","6614","sialic acid binding Ig like..."
"865","224576_at",0.213559408735942,10.3641544241428,0.489511870550048,0.628806655096463,0.774392432384807,-6.41784671360639,"ERGIC1","57222","endoplasmic reticulum-golgi..."
